run_regime,partner_origin,epoch,seed_count,total_hits,total_tested,aggregate_hit_fraction,mean_seed_hit_fraction,seed_hit_fraction_variance,seed_hit_fraction_sd,seed_hit_fraction_q25,seed_hit_fraction_median,seed_hit_fraction_q75
R,N-derived,8800,4,34361,524288,0.0655384063721,0.0655384063721,3.25001989647e-06,0.00180278115601,0.0644969940186,0.0658683776855,0.0669097900391
R,N-derived,8900,4,35081,524288,0.0669116973877,0.0669116973877,3.56496214711e-06,0.00188811073487,0.0659580230713,0.0670318603516,0.067985534668
R,N-derived,9000,4,35538,524288,0.0677833557129,0.0677833557129,2.95603725438e-06,0.00171931301815,0.0664539337158,0.0678634643555,0.0691928863525
R,N-derived,9100,4,35755,524288,0.0681972503662,0.0681972503662,4.91448736284e-06,0.00221686430862,0.0663642883301,0.0680236816406,0.0698566436768
R,N-derived,9200,4,36167,524288,0.0689830780029,0.0689830780029,3.72286012862e-06,0.00192947146354,0.0676593780518,0.0689582824707,0.0702819824219
R,N-derived,9300,4,36447,524288,0.0695171356201,0.0695171356201,3.44711103632e-06,0.00185663971635,0.0681629180908,0.0693817138672,0.0707359313965
R,N-derived,9400,4,36560,524288,0.0697326660156,0.0697326660156,7.55050374816e-06,0.00274781799764,0.0678730010986,0.0698471069336,0.0717067718506
R,N-derived,9500,4,36664,524288,0.0699310302734,0.0699310302734,8.79055975626e-06,0.00296488781512,0.0684089660645,0.0706901550293,0.0722122192383
R,N-derived,9600,4,36963,524288,0.0705013275146,0.0705013275146,9.18308796827e-06,0.00303036102936,0.0691604614258,0.0710525512695,0.0723934173584
R,N-derived,9700,4,37198,524288,0.0709495544434,0.0709495544434,1.20998010971e-05,0.00347847683578,0.0691223144531,0.0714950561523,0.0733222961426
R,N-derived,9800,4,37359,524288,0.0712566375732,0.0712566375732,9.8238378996e-06,0.00313430022487,0.0691947937012,0.0716705322266,0.0737323760986
R,N-derived,9900,4,37337,524288,0.0712146759033,0.0712146759033,1.30549063518e-05,0.00361315739372,0.0688610076904,0.0716896057129,0.0740432739258
R,N-derived,10000,4,37664,524288,0.0718383789062,0.0718383789062,1.61892967299e-05,0.00402359251539,0.0690364837646,0.0713729858398,0.0741748809814
R,N-derived,10100,4,37827,524288,0.0721492767334,0.0721492767334,1.24367409929e-05,0.0035265763841,0.0694580078125,0.0711822509766,0.0738735198975
R,N-derived,10200,4,38233,524288,0.0729236602783,0.0729236602783,9.04583430383e-06,0.00300762934948,0.0707988739014,0.0722579956055,0.0743827819824
R,N-derived,10300,4,38665,524288,0.0737476348877,0.0737476348877,6.10533849491e-06,0.0024708983174,0.0722103118896,0.0730209350586,0.0745582580566
R,N-derived,10400,4,38676,524288,0.0737686157227,0.0737686157227,7.74507255604e-06,0.00278299704564,0.0728626251221,0.0736885070801,0.0745944976807
R,N-derived,10500,4,38874,524288,0.074146270752,0.074146270752,9.56268437828e-06,0.00309235903127,0.0730953216553,0.0740509033203,0.075101852417
R,N-derived,10600,4,38847,524288,0.0740947723389,0.0740947723389,8.37155675981e-06,0.00289336426324,0.0730361938477,0.074089050293,0.0751476287842
R,N-derived,10700,4,38833,524288,0.074068069458,0.074068069458,8.92472356403e-06,0.00298742758306,0.0725612640381,0.0739707946777,0.0754776000977
R,N-derived,10800,4,38626,524288,0.073673248291,0.073673248291,1.31492076131e-05,0.00362618361547,0.0720844268799,0.0739326477051,0.0755214691162
R,N-derived,10900,4,38670,524288,0.0737571716309,0.0737571716309,1.3375247363e-05,0.0036572185282,0.072135925293,0.0742340087891,0.075855255127
R,N-derived,11000,4,38740,524288,0.0738906860352,0.0738906860352,1.23044398303e-05,0.00350776849725,0.0731983184814,0.0751914978027,0.0758838653564
R,N-derived,11100,4,38818,524288,0.0740394592285,0.0740394592285,1.54426670633e-05,0.0039297159011,0.073637008667,0.0755081176758,0.0759105682373
R,N-derived,11200,4,38686,524288,0.073787689209,0.073787689209,1.95680768229e-05,0.00442358189965,0.0730285644531,0.0753936767578,0.0761528015137
R,N-derived,11300,4,38493,524288,0.0734195709229,0.0734195709229,2.32896369804e-05,0.00482593379362,0.07200050354,0.0750122070312,0.0764312744141
R,N-derived,11400,4,38476,524288,0.0733871459961,0.0733871459961,2.01651904111e-05,0.00449056682515,0.0716438293457,0.0747947692871,0.0765380859375
R,N-derived,11500,4,38369,524288,0.0731830596924,0.0731830596924,1.30847474793e-05,0.00361728454497,0.0712871551514,0.0739250183105,0.0758209228516
R,N-derived,11600,4,38455,524288,0.0733470916748,0.0733470916748,1.18388319e-05,0.00344076036655,0.0716209411621,0.0741195678711,0.0758457183838
R,N-derived,11700,4,38603,524288,0.0736293792725,0.0736293792725,1.47009801973e-05,0.00383418572807,0.0718288421631,0.0742492675781,0.0760498046875
R,N-derived,11800,4,38617,524288,0.0736560821533,0.0736560821533,1.38128477071e-05,0.00371656396516,0.0718307495117,0.0738372802734,0.075662612915
R,N-derived,11900,4,38510,524288,0.0734519958496,0.0734519958496,1.43608970878e-05,0.00378957742866,0.0714874267578,0.073600769043,0.0755653381348
R,N-derived,12000,4,38696,524288,0.0738067626953,0.0738067626953,1.19356748958e-05,0.00345480461037,0.0721549987793,0.0745620727539,0.0762138366699
R,N-derived,12100,4,38682,524288,0.0737800598145,0.0737800598145,1.83365191333e-05,0.00428211619801,0.0722484588623,0.0752487182617,0.0767803192139
R,N-derived,12200,4,38768,524288,0.0739440917969,0.0739440917969,1.85765481244e-05,0.00431005198627,0.0722846984863,0.0753021240234,0.076961517334
R,N-derived,12300,4,38791,524288,0.0739879608154,0.0739879608154,1.88279421612e-05,0.00433911767082,0.0729274749756,0.0756645202637,0.0767250061035
R,N-derived,12400,4,38799,524288,0.0740032196045,0.0740032196045,2.32111730535e-05,0.0048177975314,0.0733280181885,0.0759620666504,0.0766372680664
R,N-derived,12500,4,38331,524288,0.0731105804443,0.0731105804443,1.65671954164e-05,0.00407028198242,0.0724563598633,0.0748405456543,0.0754947662354
R,N-derived,12600,4,38335,524288,0.0731182098389,0.0731182098389,1.49505358422e-05,0.00386659227773,0.0728435516357,0.0747909545898,0.075065612793
R,N-derived,12700,4,38172,524288,0.0728073120117,0.0728073120117,1.20407591263e-05,0.00346997970114,0.072135925293,0.0735855102539,0.0742568969727
R,N-derived,12800,4,37945,524288,0.0723743438721,0.0723743438721,1.08079354201e-05,0.00328754245906,0.0713901519775,0.0730323791504,0.0740165710449
R,N-derived,12900,4,37497,524288,0.0715198516846,0.0715198516846,7.16134187921e-06,0.00267606836221,0.0705394744873,0.0718612670898,0.0728416442871
R,N-derived,13000,4,37281,524288,0.0711078643799,0.0711078643799,7.23313132767e-06,0.00268944814556,0.0700912475586,0.0715179443359,0.0725345611572
R,N-derived,13100,4,36860,524288,0.0703048706055,0.0703048706055,4.853005521e-06,0.00220295381726,0.0692195892334,0.070629119873,0.0717144012451
R,N-derived,13200,4,36628,524288,0.0698623657227,0.0698623657227,5.82088250667e-06,0.00241265051482,0.0683135986328,0.0699729919434,0.0715217590332
R,N-derived,13300,4,36254,524288,0.069149017334,0.069149017334,4.86695595707e-06,0.0022061178475,0.067663192749,0.0694007873535,0.0708866119385
R,N-derived,13400,4,36179,524288,0.0690059661865,0.0690059661865,4.9276034891e-06,0.0022198205984,0.0676860809326,0.0690689086914,0.0703887939453
R,N-derived,13500,4,36008,524288,0.0686798095703,0.0686798095703,3.30320714662e-06,0.00181747273614,0.0674362182617,0.068531036377,0.0697746276855
R,N-derived,13600,4,35767,524288,0.0682201385498,0.0682201385498,1.45912539059e-06,0.00120794262719,0.0674438476562,0.0682029724121,0.0689792633057
R,N-derived,13700,4,35614,524288,0.067928314209,0.067928314209,2.35890426363e-06,0.00153587247636,0.0670223236084,0.0678749084473,0.0687808990479
R,N-derived,13800,4,35595,524288,0.067892074585,0.067892074585,3.02824870838e-06,0.00174018640047,0.0673007965088,0.0681610107422,0.0687522888184
R,N-derived,13900,4,35342,524288,0.0674095153809,0.0674095153809,3.26042451585e-06,0.00180566456349,0.0669002532959,0.0675811767578,0.0680904388428
R,N-derived,14000,4,34928,524288,0.0666198730469,0.0666198730469,2.25151112924e-06,0.0015005036252,0.0660533905029,0.0668182373047,0.0673847198486
R,N-derived,14100,4,34907,524288,0.0665798187256,0.0665798187256,3.3638352761e-06,0.00183407613694,0.0657138824463,0.067081451416,0.0679473876953
R,N-derived,14200,4,35045,524288,0.0668430328369,0.0668430328369,4.04560220583e-06,0.00201136824222,0.0657386779785,0.067310333252,0.0684146881104
R,N-derived,14300,4,34953,524288,0.0666675567627,0.0666675567627,3.17462157303e-06,0.00178174677579,0.0659332275391,0.0669212341309,0.0676555633545
R,N-derived,14400,4,34738,524288,0.0662574768066,0.0662574768066,4.45352634415e-06,0.00211033796918,0.0651664733887,0.0665626525879,0.0676536560059
R,N-derived,14500,4,34845,524288,0.0664615631104,0.0664615631104,5.72489322318e-06,0.00239267490963,0.0655136108398,0.0667839050293,0.0677318572998
R,N-derived,14600,4,35095,524288,0.0669384002686,0.0669384002686,6.30169233773e-06,0.00251031717871,0.065896987915,0.0673408508301,0.0683822631836
R,N-derived,14700,4,35202,524288,0.0671424865723,0.0671424865723,4.30986983702e-06,0.00207602260031,0.0662212371826,0.0677375793457,0.0686588287354
R,N-derived,14800,4,34891,524288,0.0665493011475,0.0665493011475,4.65360062663e-06,0.00215722057904,0.0657272338867,0.0672607421875,0.0680828094482
R,N-derived,14900,4,34434,524288,0.0656776428223,0.0656776428223,6.32796824599e-06,0.00251554531782,0.0646305084229,0.0664253234863,0.0674724578857
R,N-derived,15000,4,34352,524288,0.0655212402344,0.0655212402344,6.16244506091e-06,0.00248242725189,0.0639476776123,0.0657386779785,0.0673122406006
R,N-derived,15100,4,34786,524288,0.066349029541,0.066349029541,3.99465595062e-06,0.00199866354112,0.0651893615723,0.0664749145508,0.0676345825195
R,N-derived,15200,4,34685,524288,0.0661563873291,0.0661563873291,2.34221321686e-06,0.00153042909567,0.0649166107178,0.0658531188965,0.0670928955078
R,N-derived,15300,4,34391,524288,0.0655956268311,0.0655956268311,9.23459689754e-07,0.000960968100279,0.0652923583984,0.0656661987305,0.0659694671631
R,N-derived,15400,4,34297,524288,0.0654163360596,0.0654163360596,6.86670925158e-07,0.000828656095831,0.0648555755615,0.0654525756836,0.0660133361816
R,N-derived,15500,4,34586,524288,0.0659675598145,0.0659675598145,2.8649228625e-06,0.00169260830156,0.0651950836182,0.065788269043,0.0665607452393
R,N-derived,15600,4,34461,524288,0.0657291412354,0.0657291412354,7.21512575789e-06,0.00268609861284,0.0650577545166,0.0660705566406,0.0667419433594
R,N-derived,15700,4,34160,524288,0.0651550292969,0.0651550292969,1.10773835331e-05,0.00332827035157,0.0641326904297,0.0652389526367,0.0662612915039
R,N-derived,15800,4,34065,524288,0.0649738311768,0.0649738311768,1.63658357148e-05,0.00404547101272,0.063346862793,0.0650978088379,0.0667247772217
R,N-derived,15900,4,34044,524288,0.0649337768555,0.0649337768555,1.91543173666e-05,0.00437656456214,0.0636539459229,0.0653190612793,0.0665988922119
R,N-derived,16000,4,34016,524288,0.0648803710938,0.0648803710938,1.8440769054e-05,0.00429427165582,0.0635585784912,0.0651817321777,0.0665035247803
R,R-derived,100,4,43687,524288,0.0833263397217,0.0833263397217,9.38011604982e-07,0.000968509992195,0.08251953125,0.0831642150879,0.0839710235596
R,R-derived,200,4,54526,524288,0.104000091553,0.104000091553,4.14238699401e-06,0.00203528548219,0.102766036987,0.103435516357,0.104669570923
R,R-derived,300,4,61967,524288,0.118192672729,0.118192672729,3.93939262722e-06,0.00198479032324,0.117137908936,0.117324829102,0.118379592896
R,R-derived,400,4,67968,524288,0.129638671875,0.129638671875,4.50538937002e-06,0.00212259025015,0.127944946289,0.129154205322,0.130847930908
R,R-derived,500,4,72645,524288,0.138559341431,0.138559341431,4.23625169788e-06,0.00205821565874,0.137077331543,0.138305664062,0.13978767395
R,R-derived,600,4,76506,524288,0.145923614502,0.145923614502,3.00982113307e-06,0.00173488360793,0.14507484436,0.145923614502,0.146772384644
R,R-derived,700,4,79560,524288,0.151748657227,0.151748657227,4.71625632296e-06,0.00217169434382,0.150552749634,0.151531219482,0.152727127075
R,R-derived,800,4,81671,524288,0.15577507019,0.15577507019,5.79602298482e-06,0.00240749309133,0.153991699219,0.155151367188,0.156934738159
R,R-derived,900,4,83227,524288,0.158742904663,0.158742904663,6.70736092919e-06,0.00258985731831,0.157447814941,0.158508300781,0.159803390503
R,R-derived,1000,4,83768,524288,0.159774780273,0.159774780273,9.32281060765e-06,0.00305332779237,0.157892227173,0.159183502197,0.161066055298
R,R-derived,1100,4,83685,524288,0.159616470337,0.159616470337,1.11568321396e-05,0.00334018444695,0.157775878906,0.158214569092,0.160055160522
R,R-derived,1200,4,82851,524288,0.158025741577,0.158025741577,2.19847764432e-05,0.00468879264237,0.155378341675,0.156188964844,0.158836364746
R,R-derived,1300,4,81103,524288,0.154691696167,0.154691696167,3.34824580932e-05,0.00578640286302,0.151754379272,0.152381896973,0.155319213867
R,R-derived,1400,4,78563,524288,0.14984703064,0.14984703064,4.90205275128e-05,0.00700146609738,0.146139144897,0.146995544434,0.150703430176
R,R-derived,1500,4,75417,524288,0.143846511841,0.143846511841,5.15047528703e-05,0.00717668118773,0.139867782593,0.140972137451,0.144950866699
R,R-derived,1600,4,71460,524288,0.136299133301,0.136299133301,4.65226282055e-05,0.00682074982722,0.132375717163,0.133651733398,0.137575149536
R,R-derived,1700,4,65891,524288,0.125677108765,0.125677108765,6.62059270932e-06,0.00257305124499,0.123920440674,0.125804901123,0.127561569214
R,R-derived,1800,4,57293,524288,0.10927772522,0.10927772522,0.000133070527227,0.0115356199325,0.106977462769,0.11344909668,0.115749359131
R,R-derived,1900,4,49482,524288,0.0943794250488,0.0943794250488,0.000445925844057,0.0211169563161,0.0923652648926,0.103775024414,0.10578918457
R,R-derived,2000,4,43117,524288,0.082239151001,0.082239151001,0.000533496781524,0.0230975492536,0.0796279907227,0.0927886962891,0.0953998565674
R,R-derived,2100,4,37438,524288,0.0714073181152,0.0714073181152,0.000502987822983,0.0224273900172,0.0689315795898,0.0813217163086,0.083797454834
R,R-derived,2200,4,32361,524288,0.0617237091064,0.0617237091064,0.000410466391865,0.0202599701842,0.05885887146,0.0697593688965,0.072624206543
R,R-derived,2300,4,27152,524288,0.0517883300781,0.0517883300781,0.000317352280642,0.0178143840938,0.0490112304688,0.0583038330078,0.0610809326172
R,R-derived,2400,4,22609,524288,0.0431232452393,0.0431232452393,0.000228334271621,0.0151107336559,0.0401611328125,0.0481262207031,0.0510883331299
R,R-derived,2500,4,18627,524288,0.0355281829834,0.0355281829834,0.000149219738281,0.0122155531304,0.0327606201172,0.038818359375,0.0415859222412
R,R-derived,2600,4,15414,524288,0.0293998718262,0.0293998718262,8.60537984408e-05,0.00927651865954,0.0269088745117,0.0313873291016,0.033878326416
R,R-derived,2700,4,12713,524288,0.0242481231689,0.0242481231689,4.75746104106e-05,0.00689743506026,0.0220489501953,0.025634765625,0.0278339385986
R,R-derived,2800,4,10609,524288,0.0202350616455,0.0202350616455,2.49964408188e-05,0.00499964406922,0.0185966491699,0.0213241577148,0.0229625701904
R,R-derived,2900,4,8929,524288,0.0170307159424,0.0170307159424,1.25363925084e-05,0.00354067684326,0.0161972045898,0.018123626709,0.0189571380615
R,R-derived,3000,4,7787,524288,0.0148525238037,0.0148525238037,8.85541764243e-06,0.00297580537711,0.0143146514893,0.0159568786621,0.0164947509766
R,R-derived,3100,4,6827,524288,0.0130214691162,0.0130214691162,4.85457227721e-06,0.00220330939207,0.0121059417725,0.0136070251465,0.0145225524902
R,R-derived,3200,4,6076,524288,0.011589050293,0.011589050293,2.98096953581e-06,0.00172654844583,0.0109157562256,0.0119323730469,0.0126056671143
R,R-derived,3300,4,5638,524288,0.0107536315918,0.0107536315918,2.43736819054e-06,0.00156120728622,0.00998115539551,0.0111846923828,0.0119571685791
R,R-derived,3400,4,5194,524288,0.00990676879883,0.00990676879883,1.1165975593e-06,0.00105669179958,0.00935745239258,0.00999069213867,0.0105400085449
R,R-derived,3500,4,4850,524288,0.00925064086914,0.00925064086914,1.02742342278e-06,0.00101361897318,0.00855445861816,0.00928115844727,0.00997734069824
R,R-derived,3600,4,4636,524288,0.00884246826172,0.00884246826172,1.36741437018e-06,0.00116936494311,0.00785827636719,0.00874328613281,0.00972747802734
R,R-derived,3700,4,4368,524288,0.00833129882812,0.00833129882812,8.97911377251e-07,0.00094758185781,0.00758171081543,0.00834274291992,0.00909233093262
R,R-derived,3800,4,4205,524288,0.00802040100098,0.00802040100098,5.89037275252e-07,0.000767487638501,0.0074405670166,0.00790786743164,0.00848770141602
R,R-derived,3900,4,4017,524288,0.00766181945801,0.00766181945801,3.58418522713e-07,0.000598680651694,0.00727462768555,0.00745391845703,0.00784111022949
R,R-derived,4000,4,3932,524288,0.00749969482422,0.00749969482422,4.14166909953e-07,0.000643558008227,0.00710105895996,0.00735092163086,0.00774955749512
R,R-derived,4100,4,3900,524288,0.00743865966797,0.00743865966797,2.75089405477e-07,0.000524489661935,0.00714874267578,0.00730514526367,0.00759506225586
R,R-derived,4200,4,3910,524288,0.0074577331543,0.0074577331543,1.71227535854e-07,0.000413796490867,0.00720024108887,0.00736236572266,0.00761985778809
R,R-derived,4300,4,3889,524288,0.00741767883301,0.00741767883301,1.25083412665e-07,0.000353671334242,0.00714302062988,0.00735855102539,0.00763320922852
R,R-derived,4400,4,4061,524288,0.00774574279785,0.00774574279785,2.95840436593e-08,0.000172000126916,0.00771522521973,0.0078125,0.00784301757812
R,R-derived,4500,4,4148,524288,0.00791168212891,0.00791168212891,2.75128210584e-08,0.000165869891959,0.00779724121094,0.00791549682617,0.00802993774414
R,R-derived,4600,4,4298,524288,0.00819778442383,0.00819778442383,1.17404852062e-07,0.000342643914381,0.0079231262207,0.00819396972656,0.00846862792969
R,R-derived,4700,4,4404,524288,0.00839996337891,0.00839996337891,8.82816190521e-08,0.000297122229145,0.00822830200195,0.0084342956543,0.00860595703125
R,R-derived,4800,4,4651,524288,0.00887107849121,0.00887107849121,1.3882042064e-07,0.000372586125131,0.00883102416992,0.00902938842773,0.00906944274902
R,R-derived,4900,4,4841,524288,0.00923347473145,0.00923347473145,2.27761726516e-07,0.000477243885782,0.00895309448242,0.00930023193359,0.00958061218262
R,R-derived,5000,4,5025,524288,0.00958442687988,0.00958442687988,1.33635088181e-08,0.000115600643675,0.00952529907227,0.00958633422852,0.00964546203613
R,R-derived,5100,4,5418,524288,0.0103340148926,0.0103340148926,5.19775009404e-07,0.000720954235305,0.00997352600098,0.0103912353516,0.0107517242432
R,R-derived,5200,4,5829,524288,0.0111179351807,0.0111179351807,5.98311695891e-07,0.000773506105917,0.0108585357666,0.0112991333008,0.0115585327148
R,R-derived,5300,4,6045,524288,0.0115299224854,0.0115299224854,6.12941221334e-07,0.000782905627349,0.0110416412354,0.0114059448242,0.0118942260742
R,R-derived,5400,4,6442,524288,0.0122871398926,0.0122871398926,5.33744848023e-07,0.000730578433861,0.0119304656982,0.0120964050293,0.0124530792236
R,R-derived,5500,4,6910,524288,0.0131797790527,0.0131797790527,7.94359948486e-07,0.000891268729669,0.012487411499,0.0130043029785,0.0136966705322
R,R-derived,5600,4,7352,524288,0.0140228271484,0.0140228271484,1.44661559413e-06,0.00120275333886,0.0131244659424,0.0137557983398,0.0146541595459
R,R-derived,5700,4,7898,524288,0.015064239502,0.015064239502,1.01570428039e-06,0.00100782155186,0.014440536499,0.0149612426758,0.0155849456787
R,R-derived,5800,4,8298,524288,0.0158271789551,0.0158271789551,1.92746908093e-06,0.00138833320242,0.0147037506104,0.0155639648438,0.0166873931885
R,R-derived,5900,4,9053,524288,0.0172672271729,0.0172672271729,2.64178864503e-06,0.00162535800519,0.0161762237549,0.0171966552734,0.0182876586914
R,R-derived,6000,4,9617,524288,0.0183429718018,0.0183429718018,3.18843619122e-06,0.00178561927387,0.0172157287598,0.0184745788574,0.0196018218994
R,R-derived,6100,4,10338,524288,0.019718170166,0.019718170166,4.44103109961e-06,0.00210737540548,0.0182552337646,0.0198669433594,0.0213298797607
R,R-derived,6200,4,11090,524288,0.0211524963379,0.0211524963379,5.01185422763e-06,0.00223871709415,0.0200996398926,0.0217933654785,0.0228462219238
R,R-derived,6300,4,11915,524288,0.02272605896,0.02272605896,5.3692056099e-06,0.0023171546366,0.0217800140381,0.0233573913574,0.0243034362793
R,R-derived,6400,4,12849,524288,0.024507522583,0.024507522583,7.37558487648e-06,0.00271580280515,0.0232620239258,0.0252723693848,0.026517868042
R,R-derived,6500,4,13870,524288,0.0264549255371,0.0264549255371,7.02607212588e-06,0.00265067390033,0.0253601074219,0.0272407531738,0.0283355712891
R,R-derived,6600,4,14832,524288,0.0282897949219,0.0282897949219,5.29980752617e-06,0.00230213108362,0.0273113250732,0.0289421081543,0.0299205780029
R,R-derived,6700,4,15671,524288,0.0298900604248,0.0298900604248,7.09839999521e-06,0.00266428226643,0.029634475708,0.0308723449707,0.0311279296875
R,R-derived,6800,4,16650,524288,0.0317573547363,0.0317573547363,9.62407405799e-06,0.00310226917884,0.0308570861816,0.0324668884277,0.0333671569824
R,R-derived,6900,4,17480,524288,0.0333404541016,0.0333404541016,1.52686067546e-05,0.00390750646252,0.0323867797852,0.0345726013184,0.0355262756348
R,R-derived,7000,4,18643,524288,0.0355587005615,0.0355587005615,1.83609615002e-05,0.00428496925313,0.0341987609863,0.0366859436035,0.0380458831787
R,R-derived,7100,4,19790,524288,0.0377464294434,0.0377464294434,2.05869437195e-05,0.00453728373805,0.0362129211426,0.0384826660156,0.0400161743164
R,R-derived,7200,4,20917,524288,0.0398960113525,0.0398960113525,2.22346037238e-05,0.0047153582816,0.0385303497314,0.0402145385742,0.0415802001953
R,R-derived,7300,4,22193,524288,0.042329788208,0.042329788208,2.322436679e-05,0.00481916660741,0.0406837463379,0.0425453186035,0.0441913604736
R,R-derived,7400,4,23560,524288,0.0449371337891,0.0449371337891,2.31892724211e-05,0.00481552410659,0.043529510498,0.0455131530762,0.0469207763672
R,R-derived,7500,4,24907,524288,0.0475063323975,0.0475063323975,2.23843138277e-05,0.00473120638185,0.0461139678955,0.0481185913086,0.0495109558105
R,R-derived,7600,4,26339,524288,0.0502376556396,0.0502376556396,1.98763009394e-05,0.00445828452876,0.0491580963135,0.0508995056152,0.0519790649414
R,R-derived,7700,4,27515,524288,0.0524806976318,0.0524806976318,1.61238858709e-05,0.00401545587336,0.0517749786377,0.0535697937012,0.0542755126953
R,R-derived,7800,4,28584,524288,0.0545196533203,0.0545196533203,1.22826701651e-05,0.00350466405881,0.0539054870605,0.0557327270508,0.0563468933105
R,R-derived,7900,4,29480,524288,0.0562286376953,0.0562286376953,1.13401329145e-05,0.00336751138298,0.0548572540283,0.0572624206543,0.0586338043213
R,R-derived,8000,4,30477,524288,0.0581302642822,0.0581302642822,1.09304819489e-05,0.00330612793898,0.0565624237061,0.0587425231934,0.0603103637695
R,R-derived,8100,4,31589,524288,0.0602512359619,0.0602512359619,8.13806642933e-06,0.00285272964533,0.0591106414795,0.0607643127441,0.0619049072266
R,R-derived,8200,4,32800,524288,0.0625610351562,0.0625610351562,7.04805521915e-06,0.00265481736079,0.0620498657227,0.0633888244629,0.0638999938965
R,R-derived,8300,4,33862,524288,0.0645866394043,0.0645866394043,7.20756361261e-06,0.00268469059905,0.0635757446289,0.0654067993164,0.0664176940918
R,R-derived,8400,4,34862,524288,0.0664939880371,0.0664939880371,4.4810003601e-06,0.00211683734852,0.0654430389404,0.0667839050293,0.067834854126
R,R-derived,8500,4,35684,524288,0.0680618286133,0.0680618286133,2.55240593106e-06,0.00159762509089,0.066822052002,0.0678596496582,0.0690994262695
R,R-derived,8600,4,36224,524288,0.069091796875,0.069091796875,2.46067065746e-06,0.00156865249735,0.0678730010986,0.0690498352051,0.0702686309814
R,R-derived,8700,4,37304,524288,0.0711517333984,0.0711517333984,3.2076301674e-06,0.00179098580882,0.0702133178711,0.0715866088867,0.0725250244141
R,R-derived,8800,4,38064,524288,0.0726013183594,0.0726013183594,4.42358820389e-06,0.00210323279831,0.0716934204102,0.073184967041,0.0740928649902
R,R-derived,8900,4,38878,524288,0.0741539001465,0.0741539001465,4.69000466789e-06,0.00216564186049,0.0733509063721,0.0743179321289,0.0751209259033
R,R-derived,9000,4,39371,524288,0.0750942230225,0.0750942230225,3.41280732149e-06,0.00184737849979,0.0738372802734,0.0751914978027,0.0764484405518
R,R-derived,9100,4,39687,524288,0.0756969451904,0.0756969451904,5.66315429751e-06,0.00237973828341,0.0740375518799,0.0754852294922,0.0771446228027
R,R-derived,9200,4,40172,524288,0.0766220092773,0.0766220092773,4.5276635016e-06,0.00212783070323,0.0752811431885,0.0768966674805,0.0782375335693
R,R-derived,9300,4,40433,524288,0.0771198272705,0.0771198272705,4.37109944566e-06,0.00209071744759,0.0756149291992,0.0771903991699,0.0786952972412
R,R-derived,9400,4,40558,524288,0.0773582458496,0.0773582458496,9.89997837072e-06,0.00314642310739,0.0752620697021,0.0777473449707,0.0798435211182
R,R-derived,9500,4,40622,524288,0.0774803161621,0.0774803161621,1.1612874611e-05,0.00340776680701,0.0756950378418,0.0782089233398,0.0799942016602
R,R-derived,9600,4,40907,524288,0.0780239105225,0.0780239105225,1.21134944493e-05,0.00348044457639,0.0765533447266,0.0786209106445,0.0800914764404
R,R-derived,9700,4,41213,524288,0.0786075592041,0.0786075592041,1.41138589242e-05,0.00375684161554,0.0769329071045,0.0793304443359,0.0810050964355
R,R-derived,9800,4,41468,524288,0.0790939331055,0.0790939331055,1.14054807151e-05,0.00337720012957,0.0770568847656,0.079761505127,0.0817985534668
R,R-derived,9900,4,41472,524288,0.0791015625,0.0791015625,1.5547615476e-05,0.00394304647144,0.0768051147461,0.0797233581543,0.0820198059082
R,R-derived,10000,4,41832,524288,0.0797882080078,0.0797882080078,1.89077109098e-05,0.00434829977231,0.077033996582,0.0794982910156,0.0822525024414
R,R-derived,10100,4,42014,524288,0.080135345459,0.080135345459,1.5350310908e-05,0.00391794728244,0.0773735046387,0.0793037414551,0.0820655822754
R,R-derived,10200,4,42411,524288,0.0808925628662,0.0808925628662,1.16614925597e-05,0.00341489275963,0.0787601470947,0.080379486084,0.0825119018555
R,R-derived,10300,4,42889,524288,0.0818042755127,0.0818042755127,8.81059774353e-06,0.00296826510668,0.0803070068359,0.0813026428223,0.082799911499
R,R-derived,10400,4,42878,524288,0.0817832946777,0.0817832946777,1.01135616812e-05,0.00318018264903,0.0805816650391,0.0818290710449,0.0830307006836
R,R-derived,10500,4,43031,524288,0.0820751190186,0.0820751190186,1.2780437828e-05,0.00357497382201,0.0807781219482,0.0821990966797,0.08349609375
R,R-derived,10600,4,43077,524288,0.0821628570557,0.0821628570557,1.11943954835e-05,0.00334580266655,0.080883026123,0.0822639465332,0.0835437774658
R,R-derived,10700,4,42996,524288,0.0820083618164,0.0820083618164,1.121731475e-05,0.00334922599267,0.0802040100098,0.0820236206055,0.0838279724121
R,R-derived,10800,4,42813,524288,0.0816593170166,0.0816593170166,1.66746855636e-05,0.00408346489682,0.0797309875488,0.0820579528809,0.0839862823486
R,R-derived,10900,4,42863,524288,0.0817546844482,0.0817546844482,1.68349506566e-05,0.00410304163477,0.0798358917236,0.0823745727539,0.0842933654785
R,R-derived,11000,4,42932,524288,0.0818862915039,0.0818862915039,1.60984927788e-05,0.00401229270852,0.0808773040771,0.0832672119141,0.0842761993408
R,R-derived,11100,4,43000,524288,0.0820159912109,0.0820159912109,1.96861025567e-05,0.00443690236051,0.0813426971436,0.083568572998,0.0842418670654
R,R-derived,11200,4,42814,524288,0.0816612243652,0.0816612243652,2.56553175859e-05,0.00506510785531,0.0808506011963,0.083324432373,0.084135055542
